id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture,MODEL,BRAND
MCO645458780,MCO, Girasol Preservado/ Inmortalizado + Rosa + Ferrero Roche,189000,,COP,1,25,buy_it_now,gold_special,2041-07-07T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-645458780-girasol-preservado-inmortalizado-rosa-ferrero-roche-_JM,http://http2.mlstatic.com/D_978898-MCO48637294305_122021-I.jpg,978898-MCO48637294305_122021,True,,MCO164719,,MCO-VASES,,10,True,,,,,,136416879,,,False,False,,MCO645458780,"[{'id': '11', 'type': 'standard', 'amount': 189000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-21T21:47:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,5250.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,True,me2,"['self_service_in', 'mandatory_free_shipping']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,2,Nuevo,6,1,1,1,Girasol presercado en cupula de cristal,
MCO554228019,MCO,Flores Artificiales Colgantes Wisteria Planta Jardin Artific,12900,,COP,50,100,buy_it_now,gold_pro,2040-02-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-554228019-flores-artificiales-colgantes-wisteria-planta-jardin-artific-_JM,http://http2.mlstatic.com/D_767284-MCO47993478337_102021-O.jpg,767284-MCO47993478337_102021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,9,False,,,,,,449381363,,,False,False,,MCO554228019,"[{'id': '8', 'type': 'standard', 'amount': 12900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-03T22:13:55Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,1075.0,0,COP,CO-ANT,Antioquia,TUNPQ0lUQThkMzc5,Itaguí,False,me2,[],drop_off,False,,,,,Colombia,Antioquia,Itaguí,,,5,Nuevo,5,0,1,1,,Genérica
MCO609882774,MCO,Malla De Jardín Expandible Enredadera Follaje Artificial.,54900,,COP,1,50,buy_it_now,gold_pro,2041-02-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-609882774-malla-de-jardin-expandible-enredadera-follaje-artificial-_JM,http://http2.mlstatic.com/D_907820-MCO45051853301_032021-I.jpg,907820-MCO45051853301_032021,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,8,True,,,,,,624624081,,,False,False,,MCO609882774,"[{'id': '3', 'type': 'standard', 'amount': 54900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-02T12:33:24Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,4575.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjg4OTk3,San Cristobal Sur,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,San Cristobal Sur,,,2,Nuevo,5,1,0,1,,
MCO802142653,MCO,Enredadera Flor 1 Jardin 250cm Hoja Mata Rosas A121-85,9900,,COP,1,50,buy_it_now,gold_special,2041-08-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-802142653-enredadera-flor-1-jardin-250cm-hoja-mata-rosas-a121-85-_JM,http://http2.mlstatic.com/D_909456-MCO47326587291_092021-I.jpg,909456-MCO47326587291_092021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,7,True,,,,,,432789495,,,False,False,,MCO802142653,"[{'id': '2', 'type': 'standard', 'amount': 9900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-14T03:29:20Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,275.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Nuevo,6,1,1,1,,Mazugi
MCO658627837,MCO,"400 Pétalos De Rosas Artificiales Para Decoración, Bodas ",14155,,COP,50,100,buy_it_now,gold_pro,2041-08-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-658627837-400-petalos-de-rosas-artificiales-para-decoracion-bodas-_JM,http://http2.mlstatic.com/D_974428-MCO47865605361_102021-O.jpg,974428-MCO47865605361_102021,True,14900,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,6,False,,,,,,627479910,,,False,False,,MCO658627837,"[{'id': '1', 'type': 'standard', 'amount': 14900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-24T17:29:50Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '39', 'type': 'promotion', 'amount': 14155, 'regular_amount': 14900, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:52Z', 'conditions': {'context_restrictions': ['channel_marketplace'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '40', 'type': 'promotion', 'amount': 13410, 'regular_amount': 14900, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:52Z', 'conditions': {'context_restrictions': ['buyer_loyalty_3'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '41', 'type': 'promotion', 'amount': 13410, 'regular_amount': 14900, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:52Z', 'conditions': {'context_restrictions': ['buyer_loyalty_4'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '42', 'type': 'promotion', 'amount': 13410, 'regular_amount': 14900, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:52Z', 'conditions': {'context_restrictions': ['buyer_loyalty_5'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '43', 'type': 'promotion', 'amount': 13410, 'regular_amount': 14900, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:52Z', 'conditions': {'context_restrictions': ['buyer_loyalty_6'], 'start_time': '2022-01-19T13:30:00Z', 'end_time': '2023-01-01T04:00:00Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'campaign_id': 'MCO3990', 'promotion_id': 'MCO3990', 'promotion_type': 'campaign'}}, {'id': '44', 'type': 'promotion', 'amount': 13857, 'regular_amount': 14900, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:52Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-02-14T03:32:44Z', 'end_time': '2022-03-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-627479910-202202132332493249:MCO658627837', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,1179.58,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjg4OTk3,San Cristobal Sur,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,San Cristobal Sur,,,5,Nuevo,6,1,1,1,,Roy Majestic
MCO801425265,MCO,Hojas De Arce Artificial Otoño X 100,19900,,COP,1,100,buy_it_now,gold_special,2041-08-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-801425265-hojas-de-arce-artificial-otono-x-100-_JM,http://http2.mlstatic.com/D_884728-MCO47298925861_082021-I.jpg,884728-MCO47298925861_082021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,5,True,,,,,,674206545,,,False,False,,MCO801425265,"[{'id': '1', 'type': 'standard', 'amount': 19900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-08-31T02:16:52Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,552.78,0,COP,CO-CUN,Cundinamarca,TUNPQ1NPQTZlMjkx,Soacha,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Cundinamarca,Soacha,,,5,Nuevo,6,1,1,1,,J/D
MCO815956811,MCO,Cerca Malla Artificial Expansible Hojas Hiedra 200x120 Cm,78490,,COP,1,25,buy_it_now,gold_pro,2041-09-25T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-815956811-cerca-malla-artificial-expansible-hojas-hiedra-200x120-cm-_JM,http://http2.mlstatic.com/D_756101-MCO47713722303_092021-I.jpg,756101-MCO47713722303_092021,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,4,True,,,,,,492751534,,,False,False,,MCO815956811,"[{'id': '1', 'type': 'standard', 'amount': 78490, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-30T17:12:10Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,6540.83,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,True,me2,"['self_service_out', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,2,Nuevo,6,1,1,1,,
MCO613291724,MCO,Matas Rosas Flores Artificiales Decoración Ref 119-13 / A.e,3500,,COP,1,100,buy_it_now,gold_special,2041-03-19T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-613291724-matas-rosas-flores-artificiales-decoracion-ref-119-13-ae-_JM,http://http2.mlstatic.com/D_952281-MCO45319352294_032021-I.jpg,952281-MCO45319352294_032021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,3,True,,,,,,432789495,,,False,False,,MCO613291724,"[{'id': '1', 'type': 'standard', 'amount': 3500, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-03-24T18:55:46Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,97.22,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,4,Nuevo,5,0,1,1,,yitsu
MCO607881254,MCO,Cerca Decorativa Artificial Expandible Follaje Decora,74000,,COP,1,100,buy_it_now,gold_special,2041-02-12T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-607881254-cerca-decorativa-artificial-expandible-follaje-decora-_JM,http://http2.mlstatic.com/D_639124-MCO47196332209_082021-I.jpg,639124-MCO47196332209_082021,True,,MCO378397,,MCO-ARTIFICIAL_PLANTS,,2,True,,,,,,21596268,,,False,False,,MCO607881254,"[{'id': '9', 'type': 'standard', 'amount': 74000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-09-07T19:34:43Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2055.56,0,COP,CO-DC,Bogotá D.C.,TUNPQ0FOVDMyNjIx,Antonio Nariño,True,me2,"['self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Antonio Nariño,,,2,Nuevo,6,1,1,1,,
MCO620477794,MCO,"Enredadera, Guirnalda Deco X2 Und 200 Cm Hoja Mata Sintética",9990,,COP,1,500,buy_it_now,gold_pro,2041-04-27T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-620477794-enredadera-guirnalda-deco-x2-und-200-cm-hoja-mata-sintetica-_JM,http://http2.mlstatic.com/D_909612-MCO47085207931_082021-I.jpg,909612-MCO47085207931_082021,True,,MCO180730,,MCO-ARTIFICIAL_FLOWERS,,1,True,,,,,,627479910,,,False,False,,MCO620477794,"[{'id': '1', 'type': 'standard', 'amount': 9990, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-05-02T19:43:43Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}, {'id': '13', 'type': 'promotion', 'amount': 9290, 'regular_amount': 9990, 'currency_id': 'COP', 'last_updated': '2022-02-14T03:32:53Z', 'conditions': {'context_restrictions': ['channel_mshops'], 'start_time': '2022-02-14T03:32:44Z', 'end_time': '2022-03-01T04:59:59Z', 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {'promotion_id': 'TR-627479910-202202132332493249:MCO620477794', 'promotion_type': 'custom'}}]",{'display_currency': 'COP'},[],[],[],12,832.5,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjg4OTk3,San Cristobal Sur,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,San Cristobal Sur,,,4,Nuevo,6,1,1,1,,JPSOR
