id,site_id,title,price,sale_price,currency_id,available_quantity,sold_quantity,buying_mode,listing_type_id,stop_time,condition,permalink,thumbnail,thumbnail_id,accepts_mercadopago,original_price,category_id,official_store_id,domain_id,catalog_product_id,order_backend,use_thumbnail_id,offer_score,offer_share,match_score,winner_item_id,melicoin,seller_id,seller_permalink,seller_registration_date,seller_car_dealer,seller_real_estate_agency,seller_tags,prices_id,prices_prices,prices_presentation,prices_payment_method_prices,prices_reference_prices,prices_purchase_discounts,installments_quantity,installments_amount,installments_rate,installments_currency_id,address_state_id,address_state_name,address_city_id,address_city_name,shipping_free_shipping,shipping_mode,shipping_tags,shipping_logistic_type,shipping_store_pick_up,seller_address_id,seller_address_comment,seller_address_address_line,seller_address_zip_code,seller_address_country_name,seller_address_state_name,seller_address_city_name,seller_address_latitude,seller_address_longitude,NUM_ATTRIBUTEs,BRAND,ITEM_CONDITION,num_tags,best_seller_candidate,loyalty_discount_eligible,good_quality_picture
MCO800924329,MCO,Hugo Boss Man Edt 200 ml Para  Hombre - L a $945,170000,,COP,2,14,buy_it_now,gold_pro,2041-08-23T04:00:00.000Z,new,https://www.mercadolibre.com.co/hugo-boss-man-edt-200ml-para-hombre/p/MCO6140270,http://http2.mlstatic.com/D_874567-MLA47249307545_082021-I.jpg,874567-MLA47249307545_082021,True,,MCO1271,,MCO-PERFUMES,MCO6140270,40,True,,,,,,39115117,,,False,False,,MCO800924329,"[{'id': '3', 'type': 'standard', 'amount': 170000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-12-30T02:03:59Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,14166.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ1RFVTY1OTk1,Teusaquillo,True,me2,"['mandatory_free_shipping', 'self_service_in']",xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Teusaquillo,,,5,Hugo Boss,Nuevo,5,1,1,1
MCO539320400,MCO,Perfume Dorsay+winner Sport+nitro Origi - mL a $101,87900,,COP,200,500,buy_it_now,gold_special,2039-10-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-539320400-perfume-dorsaywinner-sportnitro-originales-y-sellados-_JM,http://http2.mlstatic.com/D_641015-MCO49004478082_022022-I.jpg,641015-MCO49004478082_022022,True,,MCO1271,,MCO-PERFUMES,,39,True,,,,,,228730160,,,False,False,,MCO539320400,"[{'id': '6', 'type': 'standard', 'amount': 87900, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-06T20:07:08Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,2441.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JPUzQwMzcw,Bosa,True,me2,"['fs_threshold_mco_change_apr2021', 'self_service_in', 'mandatory_free_shipping']",cross_docking,False,,,,,Colombia,Bogotá D.C.,Bosa,,,5,Ésika,Nuevo,5,1,0,1
MCO841956835,MCO,Chanel Coco Mademoiselle Intense Edp 100 ml Para  Mujer,60352,,COP,15,6,buy_it_now,gold_pro,2041-12-09T04:00:00.000Z,new,https://www.mercadolibre.com.co/chanel-coco-mademoiselle-intense-edp-100ml-para-mujer/p/MCO16189933,http://http2.mlstatic.com/D_905983-MLA47618599588_092021-I.jpg,905983-MLA47618599588_092021,True,,MCO1271,,MCO-PERFUMES,MCO16189933,38,True,,,,,,175621313,,,False,False,,MCO841956835,"[{'id': '5', 'type': 'standard', 'amount': 60352, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-10T03:04:00Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,5029.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Chanel,Nuevo,5,1,1,1
MCO860567077,MCO,Chanel Allure Homme Sport Edt 100 ml Pa - mL a $900,50000,,COP,10,0,buy_it_now,gold_special,2042-02-10T23:34:24.000Z,new,https://www.mercadolibre.com.co/chanel-allure-homme-sport-edt-100ml-para-hombre/p/MCO3822384,http://http2.mlstatic.com/D_862264-MLA47249426105_082021-I.jpg,862264-MLA47249426105_082021,True,,MCO1271,,MCO-PERFUMES,MCO3822384,37,True,,,,,,628429439,,,False,False,,MCO860567077,"[{'id': '6', 'type': 'standard', 'amount': 50000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T22:29:16Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1388.89,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,True,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,5,Chanel,Nuevo,5,1,0,1
MCO833419720,MCO,Perry Ellis  360° Red Edt 100 ml Para  Hombre,55000,,COP,20,10,buy_it_now,gold_special,2041-11-13T04:00:00.000Z,new,https://www.mercadolibre.com.co/perry-ellis-360-red-edt-100ml-para-hombre/p/MCO6093051,http://http2.mlstatic.com/D_934375-MLA47603783570_092021-I.jpg,934375-MLA47603783570_092021,True,,MCO1271,,MCO-PERFUMES,MCO6093051,36,True,,,,,,691137503,,,False,False,,MCO833419720,"[{'id': '13', 'type': 'standard', 'amount': 55000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-15T23:42:34Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1527.78,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Perry Ellis,Nuevo,5,1,1,1
MCO812482746,MCO,Ralph Lauren Polo Red Edt 125 ml Para - mL a $840,58800,,COP,76,25,buy_it_now,gold_special,2041-10-09T12:14:10.000Z,new,https://www.mercadolibre.com.co/ralph-lauren-polo-red-edt-125ml-para-hombre/p/MCO6072150,http://http2.mlstatic.com/D_724777-MLA47616477266_092021-I.jpg,724777-MLA47616477266_092021,True,,MCO1271,,MCO-PERFUMES,MCO6072150,35,True,,,,,,472474002,,,False,False,,MCO812482746,"[{'id': '24', 'type': 'standard', 'amount': 58800, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-01-18T15:27:22Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1633.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Ralph Lauren,Nuevo,3,0,0,1
MCO857583822,MCO,Carolina Herrera 212 Sexy Men Edt 100 m - mL a $950,59303,,COP,49,0,buy_it_now,gold_special,2042-02-11T00:03:49.000Z,new,https://www.mercadolibre.com.co/carolina-herrera-212-sexy-men-edt-100ml-para-hombre/p/MCO6093211,http://http2.mlstatic.com/D_656973-MLA47249362452_082021-I.jpg,656973-MLA47249362452_082021,True,,MCO1271,,MCO-PERFUMES,MCO6093211,34,True,,,,,,691137503,,,False,False,,MCO857583822,"[{'id': '7', 'type': 'standard', 'amount': 59303, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T00:16:05Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1647.31,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Carolina Herrera,Nuevo,5,1,1,1
MCO855930686,MCO,Perry Ellis 360° Edt 100 ml Para  Mujer,40000,,COP,6,6,buy_it_now,gold_pro,2042-01-30T04:00:00.000Z,new,https://www.mercadolibre.com.co/perry-ellis-360-edt-100ml-para-mujer/p/MCO3821272,http://http2.mlstatic.com/D_894580-MLA47603086468_092021-I.jpg,894580-MLA47603086468_092021,True,,MCO1271,,MCO-PERFUMES,MCO3821272,33,True,,,,,,645886975,,,False,False,,MCO855930686,"[{'id': '3', 'type': 'standard', 'amount': 40000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T19:58:14Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3333.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,5,Perry Ellis,Nuevo,4,1,0,1
MCO823068933,MCO,Armaf Club De Nuit Intense Edt 105 ml Para  Hombre,180000,,COP,1,25,buy_it_now,gold_pro,2041-10-15T04:00:00.000Z,new,https://www.mercadolibre.com.co/armaf-club-de-nuit-intense-edt-105ml-para-hombre/p/MCO7917167,http://http2.mlstatic.com/D_780910-MLA44751049101_012021-I.jpg,780910-MLA44751049101_012021,True,,MCO1271,,MCO-PERFUMES,MCO7917167,32,True,,,,,,764041082,,,False,False,,MCO823068933,"[{'id': '2', 'type': 'standard', 'amount': 180000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-11-15T21:04:38Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,15000.0,0,COP,CO-ANT,Antioquia,TUNPQ01FRGRjNjc4,Medellín,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Antioquia,Medellín,,,5,Armaf,Nuevo,4,0,1,1
MCO835279022,MCO,Dior Sauvage Perfume 100 ml Para  Hombre,70000,,COP,7,25,buy_it_now,gold_pro,2042-02-11T12:11:16.000Z,new,https://www.mercadolibre.com.co/dior-sauvage-perfume-100ml-para-hombre/p/MCO17451754,http://http2.mlstatic.com/D_916696-MLA48265241830_112021-I.jpg,916696-MLA48265241830_112021,True,,MCO1271,,MCO-PERFUMES,MCO17451754,31,True,,,,,,472474002,,,False,False,,MCO835279022,"[{'id': '12', 'type': 'standard', 'amount': 70000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-15T21:18:16Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,5833.33,0,COP,CO-DC,Bogotá D.C.,TUNPQ01BUjU5NzU1,Martires,True,me2,['mandatory_free_shipping'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Martires,,,5,Dior,Nuevo,4,1,0,1
MCO656614768,MCO,Chanel Nº 5 Edp 100 ml Para  Mujer - mL a $995,48489,,COP,9,0,buy_it_now,gold_special,2041-09-29T12:16:51.000Z,new,https://www.mercadolibre.com.co/chanel-n-5-edp-100ml-para-mujer/p/MCO6200241,http://http2.mlstatic.com/D_854648-MLA47249298891_082021-I.jpg,854648-MLA47249298891_082021,True,,MCO1271,,MCO-PERFUMES,MCO6200241,30,True,,,,,,628429439,,,False,False,,MCO656614768,"[{'id': '7', 'type': 'standard', 'amount': 48489, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T12:06:40Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,1346.92,0,COP,CO-DC,Bogotá D.C.,TUNPQ1NBTjkyOTU1,Santa Fe,False,me2,[],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Santa Fe,,,5,Chanel,Nuevo,6,1,1,1
MCO855203675,MCO,Dior J'adore Edp 100 ml Para  Mujer,45000,,COP,5,10,buy_it_now,gold_pro,2042-01-28T04:00:00.000Z,new,https://www.mercadolibre.com.co/dior-jadore-edp-100ml-para-mujer/p/MCO6072092,http://http2.mlstatic.com/D_697667-MLA47249362078_082021-I.jpg,697667-MLA47249362078_082021,True,,MCO1271,,MCO-PERFUMES,MCO6072092,29,True,,,,,,645886975,,,False,False,,MCO855203675,"[{'id': '5', 'type': 'standard', 'amount': 45000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T19:59:57Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3750.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,5,Dior,Nuevo,5,1,1,1
MCO539308301,MCO,"Perfume, Loción Dorsay 90 Ml - L a $367",33000,,COP,250,500,buy_it_now,gold_special,2039-10-20T04:00:00.000Z,new,https://articulo.mercadolibre.com.co/MCO-539308301-perfume-locion-dorsay-90-ml-_JM,http://http2.mlstatic.com/D_626385-MCO42202342615_062020-I.jpg,626385-MCO42202342615_062020,True,,MCO1271,,MCO-PERFUMES,MCO12350153,28,True,,,,,,228730160,,,False,False,,MCO539308301,"[{'id': '17', 'type': 'standard', 'amount': 33000, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2021-06-27T02:21:38Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],36,916.67,0,COP,CO-DC,Bogotá D.C.,TUNPQ0JPUzQwMzcw,Bosa,False,me2,['self_service_in'],cross_docking,False,,,,,Colombia,Bogotá D.C.,Bosa,,,5,Ésika,Nuevo,6,1,1,1
MCO855943545,MCO,Ralph Lauren Ralph Edt 100 ml Para  Mujer,41136,,COP,4,2,buy_it_now,gold_pro,2042-01-30T04:00:00.000Z,new,https://www.mercadolibre.com.co/ralph-lauren-ralph-edt-100ml-para-mujer/p/MCO6317427,http://http2.mlstatic.com/D_828640-MLA47249376514_082021-I.jpg,828640-MLA47249376514_082021,True,,MCO1271,,MCO-PERFUMES,MCO6317427,27,True,,,,,,645886975,,,False,False,,MCO855943545,"[{'id': '9', 'type': 'standard', 'amount': 41136, 'regular_amount': None, 'currency_id': 'COP', 'last_updated': '2022-02-16T03:10:06Z', 'conditions': {'context_restrictions': [], 'start_time': None, 'end_time': None, 'eligible': True}, 'exchange_rate_context': 'DEFAULT', 'metadata': {}}]",{'display_currency': 'COP'},[],[],[],12,3428.0,0,COP,CO-DC,Bogotá D.C.,TUNPQ0VORzkzMTUz,Engativá,False,me2,['self_service_in'],xd_drop_off,False,,,,,Colombia,Bogotá D.C.,Engativá,,,5,Ralph Lauren,Nuevo,5,0,1,1
