cod_category,name_category,total_items,parti_num_items,cum_parti_num_items
MCO165949,Riego,29739,0.037511389548433076,76.22760623083866
MCO180005,Artículos de Bebés para Baños,29732,0.037502560074448105,76.2651087909131
MCO436274,Otros,29724,0.03749246924703671,76.30260126016015
MCO1715,Cables y Conectores,29706,0.03746976488536107,76.3400710250455
MCO118198,Sombras,29585,0.03731714112076373,76.37738816616627
MCO176630,Ropa para Muñecas,29535,0.03725407344944252,76.41464223961572
MCO166200,Bandejas,29443,0.037138028934211476,76.45178026854992
MCO434816,Micrófonos y Amplificadores,29326,0.03699045058331983,76.48877071913324
MCO3390,Cartas Coleccionables R.P.G.,29316,0.036977837049055585,76.5257485561823
MCO166201,Otros Accesorios,29247,0.03689080366263231,76.56263935984492
MCO1744,Carros y Camionetas,29161,0.03678232726795982,76.59942168711288
MCO180887,Aromaterapia,29092,0.036695293881536535,76.63611698099442
MCO116340,Juguetes,29008,0.036589340193716895,76.67270632118813
MCO441247,Puntas y Adaptadores,28978,0.036551499590924165,76.70925782077906
MCO1285,Fútbol,28951,0.03651744304841071,76.74577526382747
MCO167795,Pinzas de Corte,28893,0.036444284549678095,76.78221954837714
MCO166612,Destornillador,28822,0.03635472845640197,76.81857427683354
MCO437468,Taladros,28712,0.036215979579495294,76.85479025641304
MCO113525,De Mano,28659,0.036149127847894806,76.89093938426093
MCO1887,Otros,28599,0.03607344664230935,76.92701283090324
MCO420304,Cunas Convencionales,28543,0.036002810850429584,76.96301564175367
MCO176632,Casas para Muñecas y Muñecos,28431,0.03586153926667006,76.99887718102035
MCO166555,Productos de Limpieza,28362,0.035774505880246776,77.03465168690059
MCO166344,Sábanas,28316,0.03571648362263126,77.07036817052322
MCO164724,Portarretratos,28309,0.03570765414864629,77.10607582467188
MCO2736,Juguetes Eróticos,28235,0.035614313995090886,77.14169013866697
MCO7087,Afeitadoras,28216,0.035590348279988825,77.17728048694696
MCO3005,Instrumentos de Viento,28183,0.03554872361691682,77.21282921056387
MCO4102,Pilas y Cargadores,28155,0.03551340572097694,77.24834261628484
MCO163023,Para Nintendo,28094,0.03543646316196506,77.28377907944682
MCO420643,Insumos de Impresión,28084,0.035423849627700815,77.31920292907452
MCO441470,Toallas y Batas,28075,0.035412497446863,77.35461542652138
MCO6415,Ropa Deportiva,27951,0.035256089621986376,77.38987151614336
MCO47781,De Mano,27774,0.03503283006550927,77.42490434620886
MCO165948,Herramientas para Jardín,27520,0.03471244629519749,77.45961679250406
MCO441862,Juegos Completos,27493,0.03467838975268404,77.49429518225675
MCO167806,Otros,27326,0.03446774373047117,77.52876292598722
MCO21949,Otros,27297,0.03443116448110487,77.56319409046833
MCO436814,Agujas,27287,0.034418550946840626,77.59761264141517
MCO443024,Sierras,27202,0.034311335905594556,77.63192397732077
MCO177809,Cerraduras,27148,0.034243222820567645,77.66616720014133
MCO372032,Otros,27138,0.0342306092863034,77.70039780942763
MCO4633,Micrófonos,27107,0.03419150733008425,77.7345893167577
MCO435656,Aeromodelismo,27071,0.03414609860673297,77.76873541536443
MCO438178,Suplementos y Shakers,27014,0.034074201461426784,77.80280961682585
MCO431991,Accesorios,26936,0.033975815894165685,77.83678543272002
MCO437174,Collares,26903,0.03393419123109368,77.87071962395112
MCO455182,Accesorios y Repuestos,26789,0.03379039694048131,77.90451002089159
MCO1372,Antigüedades,26743,0.033732374682865794,77.93824239557446
MCO436919,Camas y Casas,26717,0.03369957949377876,77.97194197506825
MCO418339,Joyeros,26602,0.03355452384973996,78.00549649891799
MCO166192,Correas,26576,0.03352172866065293,78.03901822757865
MCO412060,Llaveros,26516,0.03344604745506747,78.07246427503372
MCO168946,Posters,26304,0.03317864052866551,78.10564291556238
MCO1618,Cocción,26211,0.033061334660008046,78.13870425022239
MCO118188,Otros,26158,0.03299448292840756,78.17169873315079
MCO409410,Té,26156,0.03299196022155471,78.20469069337234
MCO1100,Aves,26002,0.03279771179388537,78.23748840516623
MCO181175,Desechables,25948,0.03272959870885845,78.27021800387509
MCO2232,Otros,25911,0.03268292863208075,78.30290093250717
MCO432000,Bolsos de Viaje,25836,0.032588327125098925,78.33548925963227
MCO1070,Otros,25718,0.03243948742078086,78.36792874705304
MCO179551,Piscinas y Accesorios,25514,0.03218217132179029,78.40011091837484
MCO436248,Textiles de Cocina,25473,0.032130455831306894,78.43224137420614
MCO1669,Discos y Accesorios,25400,0.03203837703117792,78.46427975123733
MCO176746,Otros,25359,0.03198666154069452,78.49626641277803
MCO8425,Accesorios,25338,0.03196017311873961,78.52822658589676
MCO117972,Dispensadores y Purificadores,25332,0.03195260499818107,78.56017919089494
MCO454769,Organización para Oficinas,25260,0.03186178755147851,78.59204097844642
MCO115346,Ventiladores,25209,0.031797458526730875,78.62383843697314
MCO180783,Alarmas y Accesorios,25180,0.03176087927736457,78.65559931625052
MCO455394,Protección de Cultivos,25116,0.03168015265807341,78.68727946890859
MCO116347,Insumos para Joyeria,24858,0.031354723474055934,78.71863419238264
MCO8969,Buceo,24853,0.031348416706923815,78.74998260908956
MCO167810,Reflectores,24835,0.031325712345248176,78.7813083214348
MCO442080,Radiadores,24790,0.03126895144105908,78.81257727287587
MCO180808,Masajes,24746,0.03121345189029641,78.84379072476617
MCO173221,Accesorios y Repuestos,24551,0.030967487972143666,78.87475821273831
MCO437168,Piercings,24393,0.03076819413076862,78.90552640686909
MCO4632,Controles Remotos,24351,0.0307152172868588,78.93624162415594
MCO164710,Cajas Decorativas,24291,0.03063953608127334,78.96688116023721
MCO432984,Juntas Completas,24275,0.03061935442645055,78.99750051466366
MCO118191,Brillos Labiales,24217,0.03054619592771794,79.02804671059137
MCO417671,Medias y Pantimedias,24061,0.030349424793195745,79.05839613538457
MCO417313,Correas,24036,0.030317890957535138,79.0887140263421
MCO435678,Automodelismo,23752,0.02995966658443063,79.11867369292654
MCO169199,Jabones,23732,0.02993443951590214,79.14860813244243
MCO167791,Adaptadores,23665,0.02984992883633171,79.17845806127876
MCO447778,Accesorios para PC Gaming,23524,0.02967207800320588,79.20813013928196
MCO176683,Vehículos Montables para Niños,23499,0.029640544167545274,79.23777068344951
MCO172798,Porta Llaves,23462,0.029593874090767573,79.26736455754028
MCO436433,Cajas Decorativas,23380,0.029490443109800778,79.29685500065008
MCO375455,Recipientes Térmicos,23345,0.029446295739875925,79.32630129638996
MCO115184,Montañismo y Trekking,23318,0.02941223919736247,79.35571353558731
MCO157289,Pantalones y Jeans,23281,0.02936556912058477,79.3850791047079
MCO179996,Tornillos,23165,0.029219252123119547,79.41429835683101
MCO370459,Correas,23155,0.029206638588855305,79.44350499541987
MCO40749,Fundas,23135,0.029181411520326817,79.4726864069402
MCO441383,Barras y Cortinas de Baño,23102,0.029139786857254817,79.50182619379746
MCO177112,Escritorios,23039,0.029060321591390083,79.53088651538884
MCO166166,Platos,23031,0.02905023076397869,79.55993674615283
MCO413646,Desechables para Fiestas,23009,0.029022480988597353,79.58895922714143
MCO167690,Mascarillas,22985,0.02899220850636317,79.6179514356478
MCO454690,Mobiliario para Cocinas,22847,0.02881814173351661,79.6467695773813
MCO417842,"Hornos, Parrillas y Accesorios",22526,0.028413247283634403,79.67518282466494
MCO417823,Masajeadores,22519,0.028404417809649432,79.7035872424746
MCO455249,Corte y Desbaste,22469,0.028341350138328215,79.73192859261293
MCO117053,PlayStation 4 - PS4,22429,0.028290896001271243,79.7602194886142
MCO434834,Limpieza y Mantenimiento,22399,0.028253055398478513,79.78847254401268
MCO180918,Limpieza Facial,22385,0.02823539645050857,79.81670794046319
MCO11904,Micrófonos,22277,0.028099170280454746,79.84480711074364
MCO429452,Soportes para Carros,22268,0.028087818099616926,79.87289492884327
MCO158236,Luces,22267,0.0280865567461905,79.90098148558945
MCO164712,De Pared,22255,0.02807142050507341,79.92905290609453
MCO179914,Otros,22209,0.02801339824745789,79.95706630434198
MCO4800,Video Beams y Pantallas,22131,0.027915012680196794,79.98498131702218
